"2000"	"..Ninaneel (C11)"	"Naised"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
"2000"	"..Pirnsopis, alaneel (C12-C13)"	"Mehed"	0	0	0	0	0	0	0	0	0	2	1	3	3	4	2	0	0	0
"2000"	"..Pirnsopis, alaneel (C12-C13)"	"Naised"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2000"	"..Huul, suuõõs, neel (muu) (C14)"	"Mehed"	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
"2000"	"..Huul, suuõõs, neel (muu) (C14)"	"Naised"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2000"	"Seedeelundid (C15-C26)"	"Mehed"	1	0	0	0	1	1	4	6	14	34	54	77	137	144	164	94	33	27
"2000"	"Seedeelundid (C15-C26)"	"Naised"	0	0	0	0	1	1	2	15	18	24	33	52	93	105	141	134	65	67
"2000"	"..Söögitoru (C15)"	"Mehed"	0	0	0	0	0	0	0	0	3	4	3	10	7	2	7	9	0	3
"2000"	"..Söögitoru (C15)"	"Naised"	0	0	0	0	0	0	0	0	0	1	0	1	1	0	2	3	1	0
"2000"	"..Magu (C16)"	"Mehed"	0	0	0	0	1	0	1	4	2	16	22	25	51	61	44	31	8	7
"2000"	"..Magu (C16)"	"Naised"	0	0	0	0	0	1	1	8	6	16	10	14	23	30	42	30	22	16
"2000"	"..Peensool (C17)"	"Mehed"	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	0	0
"2000"	"..Peensool (C17)"	"Naised"	0	0	0	0	0	0	0	0	0	0	1	1	1	1	2	0	0	0
"2000"	"..Käärsool (C18)"	"Mehed"	0	0	0	0	0	0	1	0	3	5	10	12	27	26	46	21	14	6
"2000"	"..Käärsool (C18)"	"Naised"	0	0	0	0	0	0	1	3	4	2	10	12	27	33	47	40	17	21
"2000"	"..Pärasool jm (C19-C21)"	"Mehed"	0	0	0	0	0	1	0	1	1	3	9	13	24	25	37	19	8	5
"2000"	"..Pärasool jm (C19-C21)"	"Naised"	0	0	0	0	0	0	0	3	7	3	5	9	19	18	21	34	11	16
"2000"	"..Maks jm (C22)"	"Mehed"	1	0	0	0	0	0	0	0	1	1	1	6	10	7	8	3	1	0
"2000"	"..Maks jm (C22)"	"Naised"	0	0	0	0	0	0	0	0	0	0	2	4	3	4	3	2	1	4
"2000"	"..Sapipõis jm (C23-C24)"	"Mehed"	0	0	0	0	0	0	0	0	1	0	1	1	1	3	1	1	1	1
"2000"	"..Sapipõis jm (C23-C24)"	"Naised"	0	0	0	0	0	0	0	0	0	0	0	3	6	6	5	7	2	3
"2000"	"..Kõhunääre (C25)"	"Mehed"	0	0	0	0	0	0	2	1	3	5	8	8	16	19	20	10	0	5
"2000"	"..Kõhunääre (C25)"	"Naised"	0	0	0	0	0	0	0	1	1	2	5	8	13	13	19	18	11	7
"2000"	"..Seedeelundid (muu) (C26)"	"Mehed"	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
"2000"	"..Seedeelundid (muu) (C26)"	"Naised"	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
"2000"	"Hingamis-, rindkeresisesed elundid (C30-C39)"	"Mehed"	0	0	0	0	1	1	0	5	8	23	50	98	117	141	138	66	18	5
"2000"	"Hingamis-, rindkeresisesed elundid (C30-C39)"	"Naised"	0	0	0	0	1	0	1	2	3	6	10	19	19	20	38	40	12	9
"2000"	"..Ninaõõs, kõrv, ninakõrvalurked (C30-C31)"	"Mehed"	0	0	0	0	1	0	0	1	0	1	0	2	1	3	1	0	0	0
"2000"	"..Ninaõõs, kõrv, ninakõrvalurked (C30-C31)"	"Naised"	0	0	0	0	0	0	0	0	1	0	1	0	0	3	0	1	0	1
"2000"	" ..Kõri (C32)"	"Mehed"	0	0	0	0	0	0	0	1	3	6	9	14	16	12	8	2	1	0
"2000"	" ..Kõri (C32)"	"Naised"	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	1	0	0
"2000"	"..Hingetoru, bronh, kops (C33-C34)"	"Mehed"	0	0	0	0	0	1	0	3	5	16	40	81	100	124	127	64	17	5
"2000"	"..Hingetoru, bronh, kops (C33-C34)"	"Naised"	0	0	0	0	1	0	1	2	2	5	9	18	16	17	37	38	12	7
"2000"	"..Tüümus, süda, keskseinand, pleura (C37-C38)"	"Mehed"	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0
"2000"	"..Tüümus, süda, keskseinand, pleura (C37-C38)"	"Naised"	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
"2000"	"..Hingamiselundid jm (C39)"	"Mehed"	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0
"2000"	"..Hingamiselundid jm (C39)"	"Naised"	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
"2000"	"Luu, liigeskõhr (C40-C41)"	"Mehed"	0	1	2	1	2	0	0	0	1	0	1	1	0	0	0	0	0	0
"2000"	"Luu, liigeskõhr (C40-C41)"	"Naised"	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0
"2000"	"Nahk (melanoom) (C43)"	"Mehed"	0	0	0	0	1	0	3	1	6	1	4	0	7	3	5	3	3	1
"2000"	"Nahk (melanoom) (C43)"	"Naised"	0	0	1	2	2	2	3	7	4	5	3	5	11	7	9	8	3	8
"2000"	"Nahk (muu) (C44)"	"Mehed"	0	0	0	0	0	1	1	7	3	9	20	29	36	48	45	41	20	17
"2000"	"Nahk (muu) (C44)"	"Naised"	0	0	0	0	0	2	3	10	6	11	25	24	49	55	70	69	30	39
"2000"	"Mesoteelkude ja pehmed koed (C45-C49)"	"Mehed"	1	0	0	1	0	1	1	2	0	3	1	3	2	1	5	0	0	3
"2000"	"Mesoteelkude ja pehmed koed (C45-C49)"	"Naised"	2	0	1	3	0	0	0	0	1	1	2	3	4	2	5	4	2	3
"2000"	"Rind (C50)"	"Mehed"	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0	1	1	1
"2000"	"Rind (C50)"	"Naised"	0	0	0	0	0	1	8	15	42	47	66	63	72	61	84	44	23	13
"2000"	"Naissuguelundid (C51-C58)"	"Mehed"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2000"	"Naissuguelundid (C51-C58)"	"Naised"	1	0	0	0	3	7	9	22	23	39	56	74	84	70	54	40	25	34
"2000"	"..Häbe, tupp (C51-C52)"	"Mehed"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2000"	"..Häbe, tupp (C51-C52)"	"Naised"	0	0	0	0	0	0	0	0	0	0	4	6	6	4	6	6	3	6
"2000"	"..Emakakael (C53)"	"Mehed"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2000"	"..Emakakael (C53)"	"Naised"	0	0	0	0	3	3	8	14	10	24	21	21	15	17	11	7	3	7
"2000"	"..Emakakeha (C54)"	"Mehed"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2000"	"..Emakakeha (C54)"	"Naised"	0	0	0	0	0	0	1	3	6	5	19	28	36	29	24	15	6	11
"2000"	"..Emakas (osa täpsustamata) (C55)"	"Mehed"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2000"	"..Emakas (osa täpsustamata) (C55)"	"Naised"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
"2000"	"..Munasari (C56)"	"Mehed"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2000"	"..Munasari (C56)"	"Naised"	1	0	0	0	0	3	0	5	7	9	12	18	23	19	12	12	11	8
"2000"	"..Naissuguelundid (muu) (C57)"	"Mehed"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2000"	"..Naissuguelundid (muu) (C57)"	"Naised"	0	0	0	0	0	0	0	0	0	1	0	1	4	1	1	0	1	1
"2000"	"..Platsenta (C58)"	"Mehed"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2000"	"..Platsenta (C58)"	"Naised"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
"2000"	"Meessuguelundid (C60-C63)"	"Mehed"	1	0	0	0	1	4	3	1	4	1	9	23	46	80	108	55	33	27
"2000"	"Meessuguelundid (C60-C63)"	"Naised"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2000"	"..Suguti (C60)"	"Mehed"	0	0	0	0	0	0	0	0	1	1	0	2	1	2	0	1	1	1
"2000"	"..Suguti (C60)"	"Naised"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2000"	"..Eesnääre (C61)"	"Mehed"	0	0	0	0	0	0	0	0	1	0	9	21	45	78	108	54	32	26
"2000"	"..Eesnääre (C61)"	"Naised"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2000"	"..Munand (C62)"	"Mehed"	1	0	0	0	1	4	3	1	2	0	0	0	0	0	0	0	0	0
"2000"	"..Munand (C62)"	"Naised"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2000"	"..Meessuguelundid (muu) (C63)"	"Mehed"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2000"	"..Meessuguelundid (muu) (C63)"	"Naised"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2000"	"Kuseelundid (C64-C68)"	"Mehed"	0	0	0	0	0	2	0	6	13	14	17	37	43	59	57	31	14	12
"2000"	"Kuseelundid (C64-C68)"	"Naised"	1	0	0	0	0	0	0	0	2	3	10	21	14	21	38	27	10	13
"2000"	"..Neer, neeruvaagen (C64-C65)"	"Mehed"	0	0	0	0	0	1	0	5	9	12	13	22	22	25	25	9	3	4
"2000"	"..Neer, neeruvaagen (C64-C65)"	"Naised"	1	0	0	0	0	0	0	0	0	3	9	17	11	14	21	17	4	4
"2000"	"..Kusejuha (C66)"	"Mehed"	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0
"2000"	"..Kusejuha (C66)"	"Naised"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
"2000"	"..Kusepõis (C67)"	"Mehed"	0	0	0	0	0	1	0	1	4	2	3	15	20	33	31	22	10	8
"2000"	"..Kusepõis (C67)"	"Naised"	0	0	0	0	0	0	0	0	2	0	1	4	3	7	15	10	6	9
"2000"	"..Kuseelundid (muu) (C68)"	"Mehed"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
"2000"	"..Kuseelundid (muu) (C68)"	"Naised"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2000"	"Silm (C69)"	"Mehed"	0	0	0	0	0	0	0	0	0	0	0	1	4	1	2	0	1	0
"2000"	"Silm (C69)"	"Naised"	0	0	0	0	0	1	0	0	0	1	1	0	1	0	2	0	0	0
"2000"	"Peaaju ja kesknärvisüsteem (C70-C72)"	"Mehed"	0	2	0	0	1	2	0	2	5	2	6	4	6	4	2	0	0	0
"2000"	"Peaaju ja kesknärvisüsteem (C70-C72)"	"Naised"	1	0	2	0	2	1	1	2	2	2	3	8	6	5	3	1	1	0
"2000"	"..Ajukelmed (C70)"	"Mehed"	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
"2000"	"..Ajukelmed (C70)"	"Naised"	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
"2000"	"..Peaaju (C71)"	"Mehed"	0	2	0	0	1	1	0	2	5	2	6	4	5	4	2	0	0	0
"2000"	"..Peaaju (C71)"	"Naised"	1	0	2	0	2	1	1	2	2	2	2	8	6	4	3	1	1	0
"2000"	"..Kesknärvisüsteem (muu) (C72)"	"Mehed"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
"2000"	"..Kesknärvisüsteem (muu) (C72)"	"Naised"	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
"2000"	"Kilpnääre (C73)"	"Mehed"	0	0	0	0	0	1	0	1	0	0	2	0	2	3	0	1	0	0
"2000"	"Kilpnääre (C73)"	"Naised"	0	0	0	2	0	3	3	3	2	6	6	8	10	7	5	5	1	2
"2000"	"Sisesekretsiooninäärmed (muu) (C74-C75)"	"Mehed"	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0
"2000"	"Sisesekretsiooninäärmed (muu) (C74-C75)"	"Naised"	0	0	0	0	0	0	1	0	0	0	0	1	0	2	1	1	0	0
"2000"	"Paige teadmata või täpsustamata (C76-C80)"	"Mehed"	0	0	0	0	1	0	1	1	2	3	4	9	7	7	12	8	2	4
"2000"	"Paige teadmata või täpsustamata (C76-C80)"	"Naised"	0	0	0	0	0	0	0	0	0	3	5	8	7	11	11	10	7	9
"2000"	"Hodgkini tõbi (C81)"	"Mehed"	0	0	1	2	4	1	0	2	0	0	1	2	2	0	0	0	0	0
"2000"	"Hodgkini tõbi (C81)"	"Naised"	0	0	0	2	3	2	2	0	1	0	0	0	2	2	2	0	2	0
"2000"	"Mitte-Hodgkini lümfoom (C82-C85/96)"	"Mehed"	2	0	2	0	0	1	1	1	4	4	4	9	12	6	11	5	1	2
"2000"	"Mitte-Hodgkini lümfoom (C82-C85/96)"	"Naised"	0	1	1	0	0	2	2	0	4	4	3	5	10	10	7	12	5	2
"2000"	"Immunoproliferatiivhaigused (C88)"	"Mehed"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
"2000"	"Immunoproliferatiivhaigused (C88)"	"Naised"	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0
"2000"	"Hulgimüeloom (C90)"	"Mehed"	0	0	0	0	0	0	0	0	1	1	0	4	6	2	1	2	0	0
"2000"	"Hulgimüeloom (C90)"	"Naised"	0	0	0	0	0	0	0	0	2	0	1	2	6	4	8	6	3	0
"2000"	"Leukeemia (C91-C95)"	"Mehed"	1	2	1	0	0	2	1	3	1	6	5	2	9	9	9	9	4	4
"2000"	"Leukeemia (C91-C95)"	"Naised"	2	0	3	0	0	1	0	2	0	1	10	5	6	11	23	7	7	7
"2000"	"Lümfoidleukeemia (C91)"	"Mehed"	1	2	1	0	0	0	0	0	0	4	3	2	3	6	4	5	3	1
"2000"	"Lümfoidleukeemia (C91)"	"Naised"	2	0	2	0	0	1	0	2	0	1	6	3	3	6	11	5	3	7
"2000"	"..Äge lümfoidleukeemia (C91.0)"	"Mehed"	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
"2000"	"..Äge lümfoidleukeemia (C91.0)"	"Naised"	2	0	2	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0
"2000"	"..Krooniline lümfoidleukeemia (C91.1)"	"Mehed"	0	0	0	0	0	0	0	0	0	3	3	2	2	6	4	4	2	0
"2000"	"..Krooniline lümfoidleukeemia (C91.1)"	"Naised"	0	0	0	0	0	0	0	0	0	1	5	3	3	6	8	5	2	5
"2000"	"..Lümfoidleukeemia (muu) (C91.2-C91.9)"	"Mehed"	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1
"2000"	"..Lümfoidleukeemia (muu) (C91.2-C91.9)"	"Naised"	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	1	2
"2000"	"Müeloidleukeemia (C92)"	"Mehed"	0	0	0	0	0	2	1	3	1	2	2	0	6	3	4	4	0	3
"2000"	"Müeloidleukeemia (C92)"	"Naised"	0	0	1	0	0	0	0	0	0	0	4	2	3	5	9	2	2	0
"2000"	"..Äge müeloidleukeemia (C92.0)"	"Mehed"	0	0	0	0	0	1	1	2	0	1	1	0	1	2	1	4	0	3
"2000"	"..Äge müeloidleukeemia (C92.0)"	"Naised"	0	0	1	0	0	0	0	0	0	0	3	1	1	3	7	0	1	0
"2000"	"..Krooniline müeloidleukeemia (C92.1)"	"Mehed"	0	0	0	0	0	1	0	1	0	1	1	0	4	1	3	0	0	0
"2000"	"..Krooniline müeloidleukeemia (C92.1)"	"Naised"	0	0	0	0	0	0	0	0	0	0	1	1	2	1	1	2	1	0
"2000"	"..Müeloidleukeemia (muu) (C92.2-C92.9)"	"Mehed"	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
"2000"	"..Müeloidleukeemia (muu) (C92.2-C92.9)"	"Naised"	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
"2000"	"Leukeemia (muu) (C93-C95)"	"Mehed"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
"2000"	"Leukeemia (muu) (C93-C95)"	"Naised"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0
"2000"	"Sõltumatud hulgipaikmed (C97)"	"Mehed"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2000"	"Sõltumatud hulgipaikmed (C97)"	"Naised"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2001"	"Kõik paikmed (C00-C97)"	"Mehed"	7	2	7	16	11	23	23	37	60	129	220	256	446	553	590	360	150	84
"2001"	"Kõik paikmed (C00-C97)"	"Naised"	7	5	7	7	15	28	32	55	118	174	274	268	384	475	544	455	221	191
"2001"	"Kõik paikmed v.a nahk (muu) (C00-C97 v.a C44)"	"Mehed"	7	2	7	16	11	22	19	31	54	121	198	236	394	507	535	318	126	74
"2001"	"Kõik paikmed v.a nahk (muu) (C00-C97 v.a C44)"	"Naised"	7	5	7	7	14	26	28	52	111	154	248	234	322	402	448	377	175	154
"2001"	"Huul, suuõõs, neel (C00-C14)"	"Mehed"	0	0	0	0	0	0	0	2	1	6	21	27	18	20	10	5	2	2
"2001"	"Huul, suuõõs, neel (C00-C14)"	"Naised"	0	0	1	0	0	0	0	0	0	1	5	5	4	9	10	6	8	4
"2001"	"..Huul (C00)"	"Mehed"	0	0	0	0	0	0	0	0	0	1	0	1	2	3	1	1	0	2
"2001"	"..Huul (C00)"	"Naised"	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	1	4	0
"2001"	"..Keel (C01-C02)"	"Mehed"	0	0	0	0	0	0	0	0	0	1	4	7	5	3	3	1	0	0
"2001"	"..Keel (C01-C02)"	"Naised"	0	0	0	0	0	0	0	0	0	1	3	1	2	1	4	2	2	1
"2001"	"..Ige, suupõhi jm (C03-C06)"	"Mehed"	0	0	0	0	0	0	0	1	0	1	8	4	2	6	2	2	1	0
"2001"	"..Ige, suupõhi jm (C03-C06)"	"Naised"	0	0	0	0	0	0	0	0	0	0	2	1	0	4	1	1	0	0
"2001"	"..Suured süljenäärmed (C07-C08)"	"Mehed"	0	0	0	0	0	0	0	0	0	0	2	2	1	1	1	1	1	0
"2001"	"..Suured süljenäärmed (C07-C08)"	"Naised"	0	0	1	0	0	0	0	0	0	0	0	2	0	4	0	2	1	2
"2001"	"..Mandel, suuneel (C09-C10)"	"Mehed"	0	0	0	0	0	0	0	1	0	1	3	7	3	3	2	0	0	0
"2001"	"..Mandel, suuneel (C09-C10)"	"Naised"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1
"2001"	"..Ninaneel (C11)"	"Mehed"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2001"	"..Ninaneel (C11)"	"Naised"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
"2001"	"..Pirnsopis, alaneel (C12-C13)"	"Mehed"	0	0	0	0	0	0	0	0	0	2	3	6	3	4	0	0	0	0
"2001"	"..Pirnsopis, alaneel (C12-C13)"	"Naised"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2001"	"..Huul, suuõõs, neel (muu) (C14)"	"Mehed"	0	0	0	0	0	0	0	0	1	0	1	0	2	0	1	0	0	0
"2001"	"..Huul, suuõõs, neel (muu) (C14)"	"Naised"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2001"	"Seedeelundid (C15-C26)"	"Mehed"	0	0	0	1	1	0	3	11	27	27	60	59	114	147	148	80	34	19
"2001"	"Seedeelundid (C15-C26)"	"Naised"	1	0	0	0	0	1	3	3	11	17	45	45	70	113	157	136	51	57
"2001"	"..Söögitoru (C15)"	"Mehed"	0	0	0	0	0	0	0	0	0	1	5	4	8	17	6	1	0	2
"2001"	"..Söögitoru (C15)"	"Naised"	0	0	0	0	0	0	0	0	0	0	0	0	1	6	1	2	1	0
"2001"	"..Magu (C16)"	"Mehed"	0	0	0	0	1	0	0	7	9	9	23	23	28	43	40	24	12	7
"2001"	"..Magu (C16)"	"Naised"	0	0	0	0	0	0	2	2	2	3	20	10	14	23	33	31	14	14
"2001"	"..Peensool (C17)"	"Mehed"	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0
"2001"	"..Peensool (C17)"	"Naised"	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	1	1	1
"2001"	"..Käärsool (C18)"	"Mehed"	0	0	0	0	0	0	1	2	6	5	15	7	23	39	49	28	8	3
"2001"	"..Käärsool (C18)"	"Naised"	0	0	0	0	0	0	0	0	7	5	8	20	23	33	61	55	11	14
"2001"	"..Pärasool jm (C19-C21)"	"Mehed"	0	0	0	0	0	0	0	0	2	2	4	13	28	19	26	11	8	3
"2001"	"..Pärasool jm (C19-C21)"	"Naised"	0	0	0	0	0	0	0	1	0	3	12	6	18	20	32	19	11	12
"2001"	"..Maks jm (C22)"	"Mehed"	0	0	0	1	0	0	0	1	2	0	3	1	9	5	5	9	2	2
"2001"	"..Maks jm (C22)"	"Naised"	1	0	0	0	0	1	0	0	0	1	0	2	6	6	5	5	2	2
"2001"	"..Sapipõis jm (C23-C24)"	"Mehed"	0	0	0	0	0	0	0	0	0	2	2	3	1	3	5	1	1	0
"2001"	"..Sapipõis jm (C23-C24)"	"Naised"	0	0	0	0	0	0	0	0	1	0	2	0	0	11	3	2	3	3
"2001"	"..Kõhunääre (C25)"	"Mehed"	0	0	0	0	0	0	1	1	7	8	8	7	17	21	17	6	3	2
"2001"	"..Kõhunääre (C25)"	"Naised"	0	0	0	0	0	0	0	0	1	5	2	7	8	13	21	21	8	11
"2001"	"..Seedeelundid (muu) (C26)"	"Mehed"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2001"	"..Seedeelundid (muu) (C26)"	"Naised"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
"2001"	"Hingamis-, rindkeresisesed elundid (C30-C39)"	"Mehed"	0	0	0	0	0	1	0	3	10	38	55	77	107	151	139	82	23	14
"2001"	"Hingamis-, rindkeresisesed elundid (C30-C39)"	"Naised"	0	0	0	0	0	0	0	1	1	1	13	16	20	17	36	28	15	7
"2001"	"..Ninaõõs, kõrv, ninakõrvalurked (C30-C31)"	"Mehed"	0	0	0	0	0	1	0	0	0	1	0	1	1	1	0	0	0	0
"2001"	"..Ninaõõs, kõrv, ninakõrvalurked (C30-C31)"	"Naised"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0
"2001"	" ..Kõri (C32)"	"Mehed"	0	0	0	0	0	0	0	0	1	6	14	7	9	12	3	5	1	2
"2001"	" ..Kõri (C32)"	"Naised"	0	0	0	0	0	0	0	0	0	0	2	1	3	0	0	0	0	0
"2001"	"..Hingetoru, bronh, kops (C33-C34)"	"Mehed"	0	0	0	0	0	0	0	3	9	31	40	68	97	138	136	76	22	12
"2001"	"..Hingetoru, bronh, kops (C33-C34)"	"Naised"	0	0	0	0	0	0	0	1	1	1	11	15	16	15	36	25	14	7
"2001"	"..Tüümus, süda, keskseinand, pleura (C37-C38)"	"Mehed"	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
"2001"	"..Tüümus, süda, keskseinand, pleura (C37-C38)"	"Naised"	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0
"2001"	"..Hingamiselundid jm (C39)"	"Mehed"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
"2001"	"..Hingamiselundid jm (C39)"	"Naised"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2001"	"Luu, liigeskõhr (C40-C41)"	"Mehed"	0	0	0	1	1	2	1	1	0	0	1	0	0	0	1	0	0	0
"2001"	"Luu, liigeskõhr (C40-C41)"	"Naised"	0	2	1	1	0	1	1	0	0	0	0	0	0	1	0	2	0	0
"2001"	"Nahk (melanoom) (C43)"	"Mehed"	0	0	0	1	0	3	1	2	4	4	2	5	5	4	6	2	1	3
"2001"	"Nahk (melanoom) (C43)"	"Naised"	0	0	0	1	2	3	3	1	5	3	6	12	9	14	10	10	3	4
"2001"	"Nahk (muu) (C44)"	"Mehed"	0	0	0	0	0	1	4	6	6	8	22	20	52	46	55	42	24	10
"2001"	"Nahk (muu) (C44)"	"Naised"	0	0	0	0	1	2	4	3	7	20	26	34	62	73	96	78	46	37
"2001"	"Mesoteelkude ja pehmed koed (C45-C49)"	"Mehed"	2	0	0	0	0	4	1	1	0	0	6	0	5	1	6	2	1	0
"2001"	"Mesoteelkude ja pehmed koed (C45-C49)"	"Naised"	2	0	1	1	0	0	0	2	0	2	0	1	1	6	3	3	3	0
"2001"	"Rind (C50)"	"Mehed"	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
"2001"	"Rind (C50)"	"Naised"	0	0	0	0	0	0	8	20	42	55	84	63	85	74	64	47	25	22
